3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours,gate,th,source_bins,ratio_bins
6.4774890231475135,11.458794621717239,6.535336389733856,-47.33970615647405,51.946319665156516,37.86517444777495,1.5632613662006805,3.014592001807883,868,"hour,source_ratio_bin",wide,fine,34,median,0.15,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.477674373326686,11.45927534740264,6.535519414699732,-47.315821157342086,51.946319665156516,37.86517444777495,1.5632613662006805,3.0143195880680795,846,"hour,source_ratio_bin",wide,fine,21,median,0.15,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.477935139787771,11.474586423316305,6.535776909852179,-47.723355974490005,51.89240364263325,37.922304662072534,1.5648074833326346,3.00691722026725,1006,"hour,source_ratio_bin",wide,fine,8,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.478111514357167,11.48078969707885,6.535951071807072,-47.914536541565575,52.09875486631967,38.06041130575981,1.5680855466676362,3.008251505086939,829,"hour,source_ratio_bin",wide,fine,8,median,0.18,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.478469302656628,11.49171292285624,6.536304371661394,-47.93333787915159,52.26422417346968,38.19090516332953,1.5712330136720027,3.007320549103442,829,"hour,source_ratio_bin",wide,fine,8,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.478950226707195,11.432411667100913,6.536779262531946,-48.79608639122396,51.035646067616355,36.96019865491402,1.5473075597465276,3.026144211094022,424,"hour,source_ratio_bin",wide,fine,21,median,0.25,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.479296349960895,11.464679428956861,6.537121043678207,-47.88633453518656,51.87408590099476,37.864670519405216,1.563364346161087,3.0096980943079363,829,"hour,source_ratio_bin",wide,fine,8,median,0.15,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.479710977106936,11.467069030768998,6.537530469337217,-47.52692747789232,52.185435383313774,38.06101601980348,1.5679619707151486,3.011533683271143,830,"hour,source_ratio_bin",wide,fine,13,median,0.18,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.480105852611041,11.440505893749044,6.537920391138141,-47.5797300880819,51.69098969769276,37.67132703478227,1.5592123142153445,3.01233977673962,1034,"hour,source_ratio_bin",wide,fine,13,median,0.12,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.480144575099897,11.492704934544225,6.537958627854357,-47.40235633770315,52.765599014128604,38.585054947694985,1.5786818639875557,3.007753111486956,1034,"hour,source_ratio_bin",wide,fine,13,median,0.25,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.480168930322036,11.475429535660723,6.537982677540851,-47.50266114173686,52.36053585901866,38.19157706782251,1.5710957070581275,3.010739637630366,830,"hour,source_ratio_bin",wide,fine,13,median,0.2,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.480199792567755,11.44277422991086,6.538013152620481,-48.64194327995038,51.035646067616355,36.96019865491402,1.5473075597465276,3.025848319734718,435,"hour,source_ratio_bin",wide,fine,34,median,0.25,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.480674883716546,11.45456922747246,6.5384822837628604,-47.56332698212552,51.946319665156516,37.86517444777495,1.5632613662006805,3.012774906978059,830,"hour,source_ratio_bin",wide,fine,13,median,0.15,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4811049491120185,11.429400162920476,6.538906953998855,-47.38051561959341,51.5523708744057,37.535345241252344,1.555892723728792,3.015419332894956,1040,"hour,source_ratio_bin",wide,fine,21,median,0.1,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481301807125293,11.501208460627826,6.539101342433347,-47.069293925262436,52.826465685499144,38.51797968787007,1.5789300479155748,3.0137365236756892,868,"hour,source_ratio_bin",wide,fine,34,median,0.25,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481308906885644,11.439133496379027,6.539108353127383,-49.006238768810455,51.035646067616355,36.96019865491402,1.5473075597465276,3.0267069192898077,424,"hour,source_ratio_bin",wide,fine,21,median,0.3,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481375300004688,11.4256898378228,6.539173913346434,-48.58593401363746,51.035646067616355,36.96019865491402,1.5473075597465276,3.0255815028982362,424,"hour,source_ratio_bin",wide,fine,21,median,0.2,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4814529189876415,11.432858944996903,6.539250558601216,-47.29998040190052,51.5523708744057,37.535345241252344,1.555892723728792,3.015079758214901,1053,"hour,source_ratio_bin",wide,fine,34,median,0.1,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481455568480008,11.501941413368412,6.539253174855768,-47.02948559337584,52.826465685499144,38.51797968787007,1.5789300479155748,3.013282500776016,846,"hour,source_ratio_bin",wide,fine,21,median,0.25,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48154249001348,11.447191405575595,6.539339005960806,-47.420829825837544,51.72020569995062,37.669332875746406,1.5591970570699665,3.015851521684532,868,"hour,source_ratio_bin",wide,fine,34,median,0.12,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481637174652335,11.457039733093856,6.53943250278327,-47.72737672035524,51.677072881932,37.703420906538284,1.5604856374796947,3.0091926817318195,1006,"hour,source_ratio_bin",wide,fine,8,median,0.12,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.481774196431908,11.447704251174443,6.539567805628094,-47.40172182653197,51.72020569995062,37.669332875746406,1.5591970570699665,3.015633590692689,846,"hour,source_ratio_bin",wide,fine,21,median,0.12,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.482346272438612,11.433459919211705,6.540132704955804,-48.4626195246186,51.035646067616355,36.96019865491402,1.5473075597465276,3.025344789810794,435,"hour,source_ratio_bin",wide,fine,34,median,0.2,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48265151079443,11.439086823221913,6.54043411410419,-49.06934718939712,51.035646067616355,36.96019865491402,1.5473075597465276,3.0282377898654227,347,"hour,source_ratio_bin",wide,fine,21,median,0.25,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.482870699662056,11.453740150438191,6.540650553253031,-48.821267035282176,51.035646067616355,36.96019865491402,1.5473075597465276,3.026351849658644,435,"hour,source_ratio_bin",wide,fine,34,median,0.3,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.482981447457425,11.449579084637636,6.540759911720118,-47.85813252880754,51.662418688621216,37.66892973305064,1.559279441038292,3.011526398664631,829,"hour,source_ratio_bin",wide,fine,8,median,0.12,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.483253413840704,11.511148138006956,6.541028466292017,-47.39992921865533,52.62697972792569,38.31007279714374,1.5529491378615483,3.0254121204282813,943,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.18,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48343014535474,11.423115731776146,6.541202980713693,-48.50187306260286,51.035646067616355,36.96019865491402,1.5473075597465276,3.0253564196199227,424,"hour,source_ratio_bin",wide,fine,21,median,0.18,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.483674723437019,11.489545467419438,6.5414444905701306,-47.45718429951546,52.324770135458586,38.067634609298395,1.550596542358194,3.0240018430688997,943,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.483938201706684,11.43361012733663,6.541704663511587,-47.60701835737093,51.5523708744057,37.535345241252344,1.5566812751869255,3.0136886651688344,1034,"hour,source_ratio_bin",wide,fine,13,median,0.1,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484024419843493,11.526346053017539,6.541789800044058,-47.361759164748584,52.84414278650379,38.47169825570731,1.5545175348637847,3.027050373168839,943,"hour,source_ratio_bin,weekend",wide,fine,13,median,0.2,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484045444848265,11.443200005800266,6.541810561290677,-47.59972648635872,51.72020569995062,37.669332875746406,1.5591970570699665,3.014397845820673,830,"hour,source_ratio_bin",wide,fine,13,median,0.12,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48404765895676,11.445151611019364,6.541812747623236,-48.924180994018265,51.035646067616355,36.96019865491402,1.5473075597465276,3.028691812765095,357,"hour,source_ratio_bin",wide,fine,34,median,0.25,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484198415605405,11.429848820596636,6.541961613033549,-48.39089002248589,51.035646067616355,36.96019865491402,1.5473075597465276,3.025143377841224,435,"hour,source_ratio_bin",wide,fine,34,median,0.18,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4843780130448225,11.500694350921531,6.542138957427644,-49.691213646763806,51.456041051558735,37.046974111873425,1.557524972664592,3.009704783970997,1048,"hour,source_ratio_bin,summer",wide,fine,34,median,0.12,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484433223633254,11.500694350921531,6.542193475400645,-49.73145356007124,51.456041051558735,37.046974111873425,1.557524972664592,3.009704783970997,1044,"hour,source_ratio_bin,summer",wide,fine,21,median,0.12,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484444771737463,11.549171076637908,6.5422048786341795,-50.22845202413501,51.82323917457884,37.61993043320402,1.5611066523137564,3.007044851791292,1044,"hour,source_ratio_bin,summer",wide,fine,21,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484458524620015,11.549171076637908,6.54221845898717,-50.17815213250072,51.82323917457884,37.61993043320402,1.5611066523137564,3.007044851791292,1048,"hour,source_ratio_bin,summer",wide,fine,34,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484492298792135,11.539425714668985,6.542251809463156,-47.709953488272596,52.73660564796037,38.651917180520016,1.5813346207882841,3.0033914363404017,1006,"hour,source_ratio_bin",wide,fine,8,median,0.25,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484555566467094,11.431699838041176,6.54231428344674,-48.804542652175996,51.035646067616355,36.96019865491402,1.5473075597465276,3.0272563659153566,347,"hour,source_ratio_bin",wide,fine,21,median,0.2,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.484910729829386,11.510861682157184,6.542664991293661,-47.2852323965687,52.62697972792569,38.31007279714374,1.5529491378615483,3.0290902099694965,947,"hour,source_ratio_bin,weekend",wide,fine,34,median,0.18,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48496516844244,11.504413273871966,6.5427187469756936,-47.02022333862799,51.502450852745106,37.4524181066111,1.5764027202766067,3.0098087108541747,1033,"hour,source_ratio_bin",wide,fine,5,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485076212063598,11.489560491341999,6.54282839755744,-47.361603614443275,52.324770135458586,38.067634609298395,1.550596542358194,3.027066917686579,947,"hour,source_ratio_bin,weekend",wide,fine,34,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485165218243595,11.513580671913534,6.542916287157167,-47.29162629164845,52.62697972792569,38.31007279714374,1.5529491378615483,3.029677132175296,949,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.18,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485205034483495,11.44691789491581,6.542955603903347,-47.73005721759872,51.54077352793841,37.56209013438236,1.557742377907217,3.0108106527595684,1006,"hour,source_ratio_bin",wide,fine,8,median,0.1,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48521731983264,11.491297515540987,6.542967735133097,-47.366931860343065,52.324770135458586,38.067634609298395,1.550596542358194,3.0275560195247455,949,"hour,source_ratio_bin,weekend",wide,fine,21,median,0.15,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.4853540035976405,11.439752962431495,6.543102704203735,-47.474912272079855,51.57671754295392,37.53877182772739,1.5566254886456399,3.016786896618063,868,"hour,source_ratio_bin",wide,fine,34,median,0.1,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485531208597706,11.446473808402647,6.543277686171568,-49.33415172661826,51.035646067616355,36.96019865491402,1.5473075597465276,3.0292192138154883,347,"hour,source_ratio_bin",wide,fine,21,median,0.3,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485547092279664,11.440180333763866,6.543293370593141,-47.45898893932522,51.57671754295392,37.53877182772739,1.5566254886456399,3.016605287458194,846,"hour,source_ratio_bin",wide,fine,21,median,0.1,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.48559203587015,11.521364233965466,6.543337750367423,-47.98034122311664,52.706076078562894,38.517139807253855,1.5791016811829195,3.0074759423426354,829,"hour,source_ratio_bin",wide,fine,8,median,0.25,all,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485713585418019,11.436551668279135,6.543457775079298,-48.68840969587291,51.035646067616355,36.96019865491402,1.5473075597465276,3.0276195842350955,357,"hour,source_ratio_bin",wide,fine,34,median,0.2,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485767817554749,11.529155713523048,6.543511326875249,-46.87557606559036,51.65279280842009,37.577324551053046,1.583010321057822,3.0081104744561262,1033,"hour,source_ratio_bin",wide,fine,5,median,0.18,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.485910361010548,11.526291344574867,6.543652082127009,-47.234318251319,52.84414278650379,38.47169825570731,1.5545175348637847,3.031137139325746,947,"hour,source_ratio_bin,weekend",wide,fine,34,median,0.2,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.486018120853533,11.495376357937804,6.543758490125498,-49.798050582190186,51.456041051558735,37.046974111873425,1.5560866429934368,3.002700030760232,996,"hour,source_ratio_bin,summer",wide,fine,8,median,0.12,all,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
